_id,lessonId,studentId
attendance_id_636,lesson_id_116,student_id_11
attendance_id_637,lesson_id_116,student_id_99
attendance_id_638,lesson_id_116,student_id_60
attendance_id_639,lesson_id_117,student_id_40
attendance_id_640,lesson_id_117,student_id_22
attendance_id_641,lesson_id_117,student_id_147
attendance_id_642,lesson_id_117,student_id_132
attendance_id_643,lesson_id_117,student_id_101
attendance_id_644,lesson_id_117,student_id_93
attendance_id_645,lesson_id_117,student_id_93
attendance_id_646,lesson_id_118,student_id_78
attendance_id_647,lesson_id_118,student_id_149
attendance_id_648,lesson_id_118,student_id_74
attendance_id_649,lesson_id_118,student_id_66
attendance_id_650,lesson_id_119,student_id_10
attendance_id_651,lesson_id_119,student_id_113
attendance_id_652,lesson_id_119,student_id_111
attendance_id_653,lesson_id_119,student_id_101
attendance_id_654,lesson_id_119,student_id_51
attendance_id_655,lesson_id_119,student_id_79
attendance_id_656,lesson_id_120,student_id_58
attendance_id_657,lesson_id_120,student_id_146
attendance_id_658,lesson_id_120,student_id_107
attendance_id_659,lesson_id_120,student_id_89
attendance_id_660,lesson_id_120,student_id_3
attendance_id_661,lesson_id_121,student_id_97
attendance_id_662,lesson_id_121,student_id_43
attendance_id_663,lesson_id_121,student_id_117
attendance_id_664,lesson_id_121,student_id_49
attendance_id_665,lesson_id_121,student_id_34
attendance_id_666,lesson_id_121,student_id_44
attendance_id_667,lesson_id_122,student_id_35
attendance_id_668,lesson_id_122,student_id_112
attendance_id_669,lesson_id_122,student_id_31
attendance_id_670,lesson_id_122,student_id_23
attendance_id_671,lesson_id_122,student_id_76
attendance_id_672,lesson_id_122,student_id_38
attendance_id_673,lesson_id_122,student_id_66
attendance_id_674,lesson_id_123,student_id_106
attendance_id_675,lesson_id_123,student_id_36
attendance_id_676,lesson_id_123,student_id_88
attendance_id_677,lesson_id_123,student_id_143
attendance_id_678,lesson_id_123,student_id_83
attendance_id_679,lesson_id_124,student_id_39
attendance_id_680,lesson_id_124,student_id_26
attendance_id_681,lesson_id_124,student_id_132
attendance_id_682,lesson_id_124,student_id_132
attendance_id_683,lesson_id_124,student_id_11
attendance_id_684,lesson_id_124,student_id_137
attendance_id_685,lesson_id_125,student_id_26
attendance_id_686,lesson_id_125,student_id_105
attendance_id_687,lesson_id_125,student_id_38
attendance_id_688,lesson_id_125,student_id_62
attendance_id_689,lesson_id_125,student_id_80
attendance_id_690,lesson_id_125,student_id_22
attendance_id_691,lesson_id_125,student_id_147
attendance_id_692,lesson_id_126,student_id_68
attendance_id_693,lesson_id_126,student_id_57
attendance_id_694,lesson_id_126,student_id_52
attendance_id_695,lesson_id_126,student_id_144
attendance_id_696,lesson_id_126,student_id_87
attendance_id_697,lesson_id_126,student_id_62
attendance_id_698,lesson_id_126,student_id_35
attendance_id_699,lesson_id_127,student_id_118
attendance_id_700,lesson_id_127,student_id_48
attendance_id_701,lesson_id_127,student_id_94
attendance_id_702,lesson_id_127,student_id_15
attendance_id_703,lesson_id_127,student_id_94
attendance_id_704,lesson_id_127,student_id_137
attendance_id_705,lesson_id_128,student_id_58
attendance_id_706,lesson_id_128,student_id_63
attendance_id_707,lesson_id_128,student_id_67
attendance_id_708,lesson_id_128,student_id_52
attendance_id_709,lesson_id_128,student_id_9
attendance_id_710,lesson_id_129,student_id_20
attendance_id_711,lesson_id_129,student_id_21
attendance_id_712,lesson_id_129,student_id_94
attendance_id_713,lesson_id_129,student_id_136
attendance_id_714,lesson_id_129,student_id_128
attendance_id_715,lesson_id_130,student_id_8
attendance_id_716,lesson_id_130,student_id_96
attendance_id_717,lesson_id_130,student_id_69
attendance_id_718,lesson_id_130,student_id_95
attendance_id_719,lesson_id_130,student_id_120
attendance_id_720,lesson_id_130,student_id_100
attendance_id_721,lesson_id_130,student_id_145
attendance_id_722,lesson_id_131,student_id_128
attendance_id_723,lesson_id_131,student_id_85
attendance_id_724,lesson_id_131,student_id_117
attendance_id_725,lesson_id_131,student_id_103
attendance_id_726,lesson_id_131,student_id_69
attendance_id_727,lesson_id_131,student_id_86
attendance_id_728,lesson_id_132,student_id_93
attendance_id_729,lesson_id_132,student_id_62
attendance_id_730,lesson_id_132,student_id_112
attendance_id_731,lesson_id_132,student_id_95
attendance_id_732,lesson_id_132,student_id_145
attendance_id_733,lesson_id_133,student_id_70
attendance_id_734,lesson_id_133,student_id_101
attendance_id_735,lesson_id_133,student_id_99
attendance_id_736,lesson_id_133,student_id_129
attendance_id_737,lesson_id_133,student_id_98
attendance_id_738,lesson_id_133,student_id_17
attendance_id_739,lesson_id_133,student_id_111
attendance_id_740,lesson_id_134,student_id_72
attendance_id_741,lesson_id_134,student_id_33
attendance_id_742,lesson_id_134,student_id_21
attendance_id_743,lesson_id_134,student_id_46
attendance_id_744,lesson_id_134,student_id_88
attendance_id_745,lesson_id_135,student_id_95
attendance_id_746,lesson_id_135,student_id_6
attendance_id_747,lesson_id_135,student_id_138
attendance_id_748,lesson_id_135,student_id_3
attendance_id_749,lesson_id_135,student_id_147
attendance_id_750,lesson_id_135,student_id_86
attendance_id_751,lesson_id_136,student_id_131
attendance_id_752,lesson_id_136,student_id_23
attendance_id_753,lesson_id_136,student_id_88
attendance_id_754,lesson_id_136,student_id_48
attendance_id_755,lesson_id_136,student_id_103
attendance_id_756,lesson_id_136,student_id_37
attendance_id_757,lesson_id_137,student_id_96
attendance_id_758,lesson_id_137,student_id_148
attendance_id_759,lesson_id_137,student_id_98
attendance_id_760,lesson_id_137,student_id_102
attendance_id_761,lesson_id_137,student_id_78
attendance_id_762,lesson_id_137,student_id_115
attendance_id_763,lesson_id_138,student_id_29
attendance_id_764,lesson_id_138,student_id_62
attendance_id_765,lesson_id_138,student_id_4
attendance_id_766,lesson_id_138,student_id_117
attendance_id_767,lesson_id_138,student_id_71
attendance_id_768,lesson_id_139,student_id_62
attendance_id_769,lesson_id_139,student_id_95
attendance_id_770,lesson_id_139,student_id_31
attendance_id_771,lesson_id_139,student_id_69
attendance_id_772,lesson_id_139,student_id_47
attendance_id_773,lesson_id_140,student_id_32
attendance_id_774,lesson_id_140,student_id_74
attendance_id_775,lesson_id_140,student_id_14
attendance_id_776,lesson_id_140,student_id_68
attendance_id_777,lesson_id_140,student_id_140
attendance_id_778,lesson_id_140,student_id_150
attendance_id_779,lesson_id_140,student_id_51
attendance_id_780,lesson_id_141,student_id_41
attendance_id_781,lesson_id_141,student_id_107
attendance_id_782,lesson_id_141,student_id_30
attendance_id_783,lesson_id_141,student_id_78
attendance_id_784,lesson_id_141,student_id_82
attendance_id_785,lesson_id_142,student_id_55
attendance_id_786,lesson_id_142,student_id_15
attendance_id_787,lesson_id_142,student_id_116
attendance_id_788,lesson_id_142,student_id_146
attendance_id_789,lesson_id_142,student_id_106
attendance_id_790,lesson_id_142,student_id_57
attendance_id_791,lesson_id_143,student_id_58
attendance_id_792,lesson_id_143,student_id_27
attendance_id_793,lesson_id_143,student_id_5
attendance_id_794,lesson_id_143,student_id_8
attendance_id_795,lesson_id_143,student_id_137
attendance_id_796,lesson_id_143,student_id_32
attendance_id_797,lesson_id_143,student_id_127
attendance_id_798,lesson_id_144,student_id_43
attendance_id_799,lesson_id_144,student_id_37
attendance_id_800,lesson_id_144,student_id_31
attendance_id_801,lesson_id_144,student_id_21
attendance_id_802,lesson_id_144,student_id_95
attendance_id_803,lesson_id_144,student_id_141
attendance_id_804,lesson_id_145,student_id_24
attendance_id_805,lesson_id_145,student_id_143
attendance_id_806,lesson_id_145,student_id_72
attendance_id_807,lesson_id_145,student_id_82
attendance_id_808,lesson_id_145,student_id_41
attendance_id_809,lesson_id_145,student_id_54
attendance_id_810,lesson_id_145,student_id_93
attendance_id_811,lesson_id_146,student_id_46
attendance_id_812,lesson_id_146,student_id_111
attendance_id_813,lesson_id_146,student_id_130
attendance_id_814,lesson_id_146,student_id_118
attendance_id_815,lesson_id_146,student_id_67
attendance_id_816,lesson_id_146,student_id_69
attendance_id_817,lesson_id_147,student_id_13
attendance_id_818,lesson_id_147,student_id_29
attendance_id_819,lesson_id_147,student_id_128
attendance_id_820,lesson_id_147,student_id_50
attendance_id_821,lesson_id_147,student_id_42
attendance_id_822,lesson_id_147,student_id_7
attendance_id_823,lesson_id_147,student_id_136
attendance_id_824,lesson_id_148,student_id_88
attendance_id_825,lesson_id_148,student_id_38
attendance_id_826,lesson_id_148,student_id_57
attendance_id_827,lesson_id_148,student_id_114
attendance_id_828,lesson_id_148,student_id_119
attendance_id_829,lesson_id_148,student_id_116
attendance_id_830,lesson_id_148,student_id_34
attendance_id_831,lesson_id_149,student_id_103
attendance_id_832,lesson_id_149,student_id_83
attendance_id_833,lesson_id_149,student_id_105
attendance_id_834,lesson_id_149,student_id_49
attendance_id_835,lesson_id_149,student_id_50
attendance_id_836,lesson_id_149,student_id_120
attendance_id_837,lesson_id_149,student_id_1
attendance_id_838,lesson_id_150,student_id_72
attendance_id_839,lesson_id_150,student_id_16
attendance_id_840,lesson_id_150,student_id_12
attendance_id_841,lesson_id_150,student_id_92
attendance_id_842,lesson_id_151,student_id_113
attendance_id_843,lesson_id_151,student_id_138
attendance_id_844,lesson_id_151,student_id_17
attendance_id_845,lesson_id_151,student_id_7
attendance_id_846,lesson_id_151,student_id_95
attendance_id_847,lesson_id_152,student_id_133
attendance_id_848,lesson_id_152,student_id_12
attendance_id_849,lesson_id_152,student_id_10
attendance_id_850,lesson_id_152,student_id_7
attendance_id_851,lesson_id_152,student_id_39
attendance_id_852,lesson_id_152,student_id_124
attendance_id_853,lesson_id_153,student_id_33
attendance_id_854,lesson_id_153,student_id_17
attendance_id_855,lesson_id_153,student_id_80
attendance_id_856,lesson_id_153,student_id_48
attendance_id_857,lesson_id_153,student_id_82
attendance_id_858,lesson_id_154,student_id_50
attendance_id_859,lesson_id_154,student_id_31
attendance_id_860,lesson_id_154,student_id_109
attendance_id_861,lesson_id_154,student_id_7
attendance_id_862,lesson_id_154,student_id_78
attendance_id_863,lesson_id_154,student_id_59
attendance_id_864,lesson_id_154,student_id_147
attendance_id_865,lesson_id_155,student_id_56
attendance_id_866,lesson_id_155,student_id_102
attendance_id_867,lesson_id_155,student_id_136
attendance_id_868,lesson_id_155,student_id_23
attendance_id_869,lesson_id_156,student_id_43
attendance_id_870,lesson_id_156,student_id_9
attendance_id_871,lesson_id_156,student_id_51
attendance_id_872,lesson_id_156,student_id_32
attendance_id_873,lesson_id_156,student_id_51
attendance_id_874,lesson_id_156,student_id_97
attendance_id_875,lesson_id_156,student_id_89
attendance_id_876,lesson_id_157,student_id_40
attendance_id_877,lesson_id_157,student_id_133
attendance_id_878,lesson_id_157,student_id_101
attendance_id_879,lesson_id_157,student_id_46
attendance_id_880,lesson_id_157,student_id_7
attendance_id_881,lesson_id_157,student_id_48
attendance_id_882,lesson_id_158,student_id_64
attendance_id_883,lesson_id_158,student_id_89
attendance_id_884,lesson_id_158,student_id_33
attendance_id_885,lesson_id_158,student_id_96
attendance_id_886,lesson_id_158,student_id_91
attendance_id_887,lesson_id_158,student_id_55
attendance_id_888,lesson_id_158,student_id_61
attendance_id_889,lesson_id_159,student_id_44
attendance_id_890,lesson_id_159,student_id_39
attendance_id_891,lesson_id_159,student_id_114
attendance_id_892,lesson_id_159,student_id_59
attendance_id_893,lesson_id_159,student_id_49
attendance_id_894,lesson_id_160,student_id_1
attendance_id_895,lesson_id_160,student_id_74
attendance_id_896,lesson_id_160,student_id_94
attendance_id_897,lesson_id_160,student_id_122
attendance_id_898,lesson_id_160,student_id_57
attendance_id_899,lesson_id_161,student_id_58
attendance_id_900,lesson_id_161,student_id_34
attendance_id_901,lesson_id_161,student_id_59
attendance_id_902,lesson_id_161,student_id_109
attendance_id_903,lesson_id_161,student_id_110
attendance_id_904,lesson_id_161,student_id_23
attendance_id_905,lesson_id_162,student_id_9
attendance_id_906,lesson_id_162,student_id_121
attendance_id_907,lesson_id_162,student_id_102
attendance_id_908,lesson_id_162,student_id_24
attendance_id_909,lesson_id_162,student_id_13
attendance_id_910,lesson_id_162,student_id_142
attendance_id_911,lesson_id_163,student_id_12
attendance_id_912,lesson_id_163,student_id_131
attendance_id_913,lesson_id_163,student_id_48
attendance_id_914,lesson_id_163,student_id_100
attendance_id_915,lesson_id_163,student_id_128
attendance_id_916,lesson_id_163,student_id_31
attendance_id_917,lesson_id_163,student_id_130
attendance_id_918,lesson_id_164,student_id_52
attendance_id_919,lesson_id_164,student_id_98
attendance_id_920,lesson_id_164,student_id_10
attendance_id_921,lesson_id_164,student_id_26
attendance_id_922,lesson_id_164,student_id_4
attendance_id_923,lesson_id_165,student_id_32
attendance_id_924,lesson_id_165,student_id_40
attendance_id_925,lesson_id_165,student_id_102
attendance_id_926,lesson_id_165,student_id_26
attendance_id_927,lesson_id_165,student_id_91
attendance_id_928,lesson_id_165,student_id_142
attendance_id_929,lesson_id_165,student_id_57
attendance_id_930,lesson_id_166,student_id_23
attendance_id_931,lesson_id_166,student_id_127
attendance_id_932,lesson_id_166,student_id_112
attendance_id_933,lesson_id_166,student_id_68
attendance_id_934,lesson_id_166,student_id_137
attendance_id_935,lesson_id_167,student_id_104
attendance_id_936,lesson_id_167,student_id_123
attendance_id_937,lesson_id_167,student_id_52
attendance_id_938,lesson_id_167,student_id_84
attendance_id_939,lesson_id_167,student_id_114
attendance_id_940,lesson_id_167,student_id_68
attendance_id_941,lesson_id_168,student_id_38
attendance_id_942,lesson_id_168,student_id_54
attendance_id_943,lesson_id_168,student_id_56
attendance_id_944,lesson_id_168,student_id_40
attendance_id_945,lesson_id_168,student_id_37
attendance_id_946,lesson_id_169,student_id_131
attendance_id_947,lesson_id_169,student_id_5
attendance_id_948,lesson_id_169,student_id_28
attendance_id_949,lesson_id_169,student_id_75
attendance_id_950,lesson_id_169,student_id_65
attendance_id_951,lesson_id_170,student_id_89
attendance_id_952,lesson_id_170,student_id_144
attendance_id_953,lesson_id_170,student_id_145
attendance_id_954,lesson_id_170,student_id_40
attendance_id_955,lesson_id_170,student_id_48
attendance_id_956,lesson_id_171,student_id_91
attendance_id_957,lesson_id_171,student_id_104
attendance_id_958,lesson_id_171,student_id_15
attendance_id_959,lesson_id_171,student_id_97
attendance_id_960,lesson_id_171,student_id_47
attendance_id_961,lesson_id_172,student_id_55
attendance_id_962,lesson_id_172,student_id_96
attendance_id_963,lesson_id_172,student_id_13
attendance_id_964,lesson_id_172,student_id_100
attendance_id_965,lesson_id_172,student_id_63
attendance_id_966,lesson_id_172,student_id_123
attendance_id_967,lesson_id_173,student_id_18
attendance_id_968,lesson_id_173,student_id_30
attendance_id_969,lesson_id_173,student_id_137
attendance_id_970,lesson_id_173,student_id_15
attendance_id_971,lesson_id_173,student_id_70
attendance_id_972,lesson_id_174,student_id_126
attendance_id_973,lesson_id_174,student_id_71
attendance_id_974,lesson_id_174,student_id_27
attendance_id_975,lesson_id_174,student_id_61
attendance_id_976,lesson_id_174,student_id_2
attendance_id_977,lesson_id_174,student_id_125
attendance_id_978,lesson_id_174,student_id_81
attendance_id_979,lesson_id_175,student_id_144
attendance_id_980,lesson_id_175,student_id_79
attendance_id_981,lesson_id_175,student_id_32
attendance_id_982,lesson_id_175,student_id_144
attendance_id_983,lesson_id_175,student_id_83
attendance_id_984,lesson_id_176,student_id_4
attendance_id_985,lesson_id_176,student_id_19
attendance_id_986,lesson_id_176,student_id_57
attendance_id_987,lesson_id_176,student_id_99
attendance_id_988,lesson_id_176,student_id_45
